the impact of covid-19 is risible	256	Argument_against	With Mike Adams reporting in this new story over at Natural News that a pandemic could achieve all of the globalists satanic objectives, including depopulation and the kind of authoritarian government being implemented in China being rolled out in America and across the planet, we learn in this important new Zero Hedge story that even those who've been infected and recover from covid-19 are not safe and in fact, those who become re-infected often die sudden deaths from total heart failure.
the impact of covid-19 is risible	257	Argument_against	Doctors working on the front lines of the novel coronavirus (COVID-19) outbreak have told the Taiwan Times that it's possible to become reinfected by the virus, leading to death from sudden heart failure in some cases.
the impact of covid-19 is risible	258	Argument_against	It's highly possible to get infected by the covid-19 a second time.
the impact of covid-19 is risible	259	NoArgument	A few people recovered from the first time by their own immune system, but the meds they use are damaging their heart tissue, and when they get it the second time, the antibody doesn't help but makes it worse, and they die a sudden death from heart failure, reads a message forwarded to Taiwan News from a relative of one of the doctors living in the United Kingdom.
the impact of covid-19 is risible	260	NoArgument	Also, the source said that false negative tests for the virus are fairly common.
the impact of covid-19 is risible	261	NoArgument	It can fool the test kit there were cases that they found, the CT scan shows both lungs are fully infected but the test came back negative four times.
the impact of covid-19 is risible	262	NoArgument	The fifth test came back positive.
the impact of covid-19 is risible	263	Argument_against	So when we read stories about people coming back from China who are testing negative, that doesn't really mean that they really are negative for covid-19 and as has been reported again and again, those who aren't even showing symptoms can still spread the virus to others.
the impact of covid-19 is risible	264	NoArgument	And with a locust plague like 'something out of the Book of Exodus' devouring entire farms in Kenya within as little as 30 seconds, it's easy to understand why some warn it feels like we're moving towards the 'end times' as Michael Snyder reports in this Charisma News story.
the impact of covid-19 is risible	265	NoArgument	Following Susan Duclos' heart attacks and hospitalization, All News Pipeline will need some financial help in the months ahead.
the impact of covid-19 is risible	266	NoArgument	So if you like stories like this, please consider donating to ANP to help keep us in this 'Info-war' for America at a time of systematic censorship and widespread corruption.
the impact of covid-19 is risible	267	Argument_against	As has been reported previously, covid-19 presents to many with very few symptoms, with a sore throat the only symptom one carrier of the virus was showing according to the CDC who has warned the disease can be spread by those who show no symptoms at all, so the map we see above from the Flu Near You website gives us another very good reason to avoid the big cities across America if possible where among the large homeless population should it arrive, it could spread like wildfire.
the impact of covid-19 is risible	268	Argument_against	With many of the large clusters of those reporting either flu-like symptoms or any symptoms at all this very moment near the large East-coast megalopolis that stretches from Washington DC north towards New York and Boston, concerning is this Los Angeles Times story which reports covid-19 is spreading as readily as the 1918 Spanish flu, an outbreak which ended up killing between 20 and 50 million after infecting 1/3 of the world's population .
the impact of covid-19 is risible	269	Argument_against	Even this story over at The Atlantic had reported that Medieval diseases are now running rampant among the homeless in the big cities of California, diseases such as typhus and tuberculosis, so imagine just one carrier of covid-19 getting loose in one of the massive homeless encampment's in San Francisco or Los Angeles or even here on the East coast in Baltimore, Atlanta, New York city or even Washington DC.
the impact of covid-19 is risible	270	Argument_for	And as we see in the map below from the CDC's flu tracker website , so called 'influenza-like illnesses' are in the high range all across America right now with only a few states in moderate to low yet with covid-19 presenting with a full range of different symptoms that are very similar to the flu, it's understandable that hospitals in 5 different US cities are testing people for covid-19 if they show up with flu-like symptoms.
the impact of covid-19 is risible	271	NoArgument	Those cities are Seattle, San Francisco, Chicago, New York, and Los Angeles.
the impact of covid-19 is risible	272	Argument_against	Yet with many 'false negatives' coming back in tests of people who had covid-19 as we previously mentioned had been reported in this Zero Hedge story , all bets are off about how far it has already spread in America with some not showing symptoms for up to 24 days .
the impact of covid-19 is risible	273	Argument_for	As we had mentioned within our opening segment, Mike Adams points out in this must-read story as also heard in the final video at the bottom of this story just how 'fortuitous' this covid-19 outbreak could be for the globalists, allowing them to 'kill many birds with one stone' .
the impact of covid-19 is risible	274	NoArgument	While the globalists depopulation agenda has long been called 'conspiracy theory' , how many other leftists think just like Cambridge Professor Patricia MacCormack who just wrote a book about how 'only human extinction can save the planet' ?
the impact of covid-19 is risible	275	NoArgument	Actually writing in her book that the only answer to 'climate change' would be for the human race to be wiped out, calls for MacCormack to be the first to volunteer for that honor have gone unanswered.
the impact of covid-19 is risible	276	NoArgument	Yet as Mike Adams points out in this story, such a sinister plan may be coming together perfectly for the globalists.
the impact of covid-19 is risible	277	Argument_for	If the Wuhan coronavirus (CoVid-19) pandemic began from an accidental release, it sure was a happy accident for the globalists.Everything the pandemic is achieving just happens to perfectly fit the top priorities of the globalist agenda.
the impact of covid-19 is risible	278	Argument_against	The covid-19 pandemic is currently on track to infect 60%-80% of the world population and kill up to 15% of those infected, according to an increasing number of doctors and scientists.
the impact of covid-19 is risible	279	Argument_against	Conservatively, this could kill up to half a billion people (500 million people), which would go a long way toward accomplishing the globalist goal of depopulation.
the impact of covid-19 is risible	280	NoArgument	The pandemic allows governments to declare medical martial law, with gunpoint-enforced quarantines, mandatory vaccinations and government kidnapping of children from parents who refuse to go along with the medical tyranny.
the impact of covid-19 is risible	281	Argument_for	The covid-19 is a dream come true for the CDC and the vaccine industry.
the impact of covid-19 is risible	282	NoArgument	Simultaneously, the pandemic also allows Big Tech to justify total censorship and de-platforming of anti-vaxxers, who will of course be immediately blamed for every infection and every death, as soon as a commercial vaccine is available .
the impact of covid-19 is risible	283	Argument_against	Make no mistake, this CoVid-19 Wuhan coronavirus outbreak is almost the perfect weapon against humanity that keeps the globalists in power and even increases their tyranny on a global scale.
the impact of covid-19 is risible	284	NoArgument	It's almost as if dare we say the virus was intelligently designed with these goals in mind.
the impact of covid-19 is risible	285	Argument_against	Also mentioning within his story the possibility of covid-19 being used to both crash the US economy as well as used to defeat President Trump in November, would you put it past them to do such evil things?
the impact of covid-19 is risible	286	NoArgument	ANP EMERGENCY FUNDRAISER: With non-stop censorship and 'big tech' attacks upon independent media, donations from readers are absolutely critical in keeping All News Pipeline online.
the impact of covid-19 is risible	287	NoArgument	So if you like stories like this, please consider donating to ANP.
the impact of covid-19 is risible	288	NoArgument	All donations are greatly appreciated and will absolutely be used to keep us in this fight for the future of America.
the impact of covid-19 is risible	289	NoArgument	Thank you and God Bless.
the impact of covid-19 is risible	290	NoArgument	NY Times finally admits issues with China’s COVID-19 statistics.
the impact of covid-19 is risible	291	NoArgument	In a recent live blog, the New York Times finally acknowledged there are issues with the Chinese government’s reported statistics.
the impact of covid-19 is risible	292	NoArgument	The New York Times headlined the issue, “Models predicting expected spread of the virus in the U.S. paint a grim picture.”.
the impact of covid-19 is risible	293	NoArgument	“As the death toll ticked past 3,000 on Tuesday, the nation was set to overtake that of China, where 3,305 people have reportedly succumbed to the virus, although the Chinese figures are coming under increasing scrutiny.”.
the impact of covid-19 is risible	294	NoArgument	For example, last week, the New York Times published an article with the headline, “China hits a covid-19 milestone: No new local cases.”
the impact of covid-19 is risible	295	NoArgument	But that article and its headline did not address the West’s skepticism about the Chinese government’s reported statistics.
the impact of covid-19 is risible	296	Argument_against	The Wall Street Journal reported that the Chinese government admitted its statistics on covid-19 infections were inaccurate.
the impact of covid-19 is risible	297	NoArgument	The government said that it did not include about 1,500 cases where patients were asymptomatic-yet-infected with the virus.
the impact of covid-19 is risible	298	Argument_against	It created further doubts about China’s reported cases, due to the Chinese government’s cover-up of the initial virus outbreak and ongoing propaganda efforts to blame the U.S. military for spreading the covid-19.
the impact of covid-19 is risible	299	NoArgument	According to WHO data, China reported a total of 82,447 cases with 3,310 deaths.
the impact of covid-19 is risible	300	NoArgument	Adding in the 1,500 previously-unreported cases, the total rises to 83,947.
the impact of covid-19 is risible	301	NoArgument	But it was not clear whether some of the 1,500 infected cases should be included in the death toll, which would affect reported fatality rates and give a more-complete picture of the virus’s effects on Chinese society.
the impact of covid-19 is risible	302	NoArgument	Western newspapers and the likes of the WHO were left guessing the accuracy of China’s reported cases.
the impact of covid-19 is risible	303	NoArgument	It took at least a week for the New York Times to acknowledge that there are accuracy and reporting issues with the Chinese government’s reported statistics on the covid-19’s spread in China.
the impact of covid-19 is risible	304	NoArgument	The New York Times should not have taken a week to dance around the reality that the Chinese government cannot be fully trusted and that its statistics should not be taken at face value, considering the Chinese government’s initial cover-up of the outbreak and its ongoing propaganda efforts that blame the U.S. military for the virus.
the impact of covid-19 is risible	305	NoArgument	CNN avoids blaming China for misleading coronavirus data - Accuracy in Media.
the impact of covid-19 is risible	306	Argument_against	One by one, the mainstream media is acknowledging that there should be more skepticism about the Chinese government’s covid-19 infections data.
the impact of covid-19 is risible	307	NoArgument	But the media coverage remains sparse and few between, with a handful of articles from the likes of the New York Times and CNN expressing doubt without detracting their wall-to-wall covid-19 coverage.
the impact of covid-19 is risible	308	Argument_against	CNN headlined its skepticism, “As China goes back to work, many wonder if the country’s covid-19 recovery can be trusted” CNN wrote, “But as China appears to be turning a page on the virus, new questions are being raised about how much the numbers being reported can be trusted, and whether the worst of the outbreak has truly passed.”.
the impact of covid-19 is risible	309	NoArgument	The cable news network pointed out how there were serious discrepancies in the Chinese government’s reporting.
the impact of covid-19 is risible	310	Argument_against	It cited a Chinese publication’s report, “There were thousands more funeral urns delivered to Wuhan than would be accounted for by the official covid-19 death toll.”
the impact of covid-19 is risible	311	NoArgument	CNN then tempered the funeral urns report and said the data discrepancies “may be because of something that many countries are struggling with, a shortage of tests.”.
the impact of covid-19 is risible	312	NoArgument	CNN hedged on its criticism of Chinese government data and used available reports, such as Bloomberg’s report that U.S. intelligence believed the Chinese government fudged its covid-19 data.
the impact of covid-19 is risible	313	NoArgument	Instead, CNN relied on anecdotal accounts about a lack of testing, thus providing a weak criticism of the Chinese government.
the impact of covid-19 is risible	314	NoArgument	It is encouraging that CNN published an article that expressed skepticism about China’s covid-19 data, but these types of articles do not make the front pages or chyrons in cable news shows.
the impact of covid-19 is risible	315	NoArgument	While the American public is subjected to the media’s wall-to-wall covid-19 coverage, the media buried articles like these to demonstrate that it did due diligence in investigating China’s unverifiable covid-19 data.
the impact of covid-19 is risible	316	Argument_against	The bottom line is that the mainstream media, including CNN, should emphasize how China’s government continues to cover up the covid-19 outbreak without repercussions.
the impact of covid-19 is risible	317	NoArgument	Their cover-up has had cascading and devastating effects on the global economy, let alone leading to significant death tolls in Italy, Spain, Canada and the United States, to name a few.
the impact of covid-19 is risible	318	NoArgument	US Scientist Warned Apocalyptic Virus Could Escape Lab At Epicenter Of Coronavirus Outbreak 2 Years Ago.
the impact of covid-19 is risible	319	NoArgument	While I began my story Thursday on the covid-19 reporting that we weren't overly concerned about the outbreak happening half the planet away, as we reported in a major update to that story, a 2017 story over at Nature written about a top secret, BSL-4 level laboratory in Wuhan, China that would soon be opened to handle some of the world's deadliest pathogens has caused us to look at all of this in a completely different manner.
the impact of covid-19 is risible	320	NoArgument	As we'd reported within that update, 'some scientists outside of China worried about pathogens escaping' from that Wuhan, China pathogen lab and while we're not in the position at this moment to confirm that is what indeed happened, the spread of a virus that one disease expert compared to having the death rates of the Spanish flu while another SARS Virologist claimed, this time, I'm scared , has gotten a lot of ANP readers talking in our comment sections about how to prepare for the arrival of such an outbreak in America.
the impact of covid-19 is risible	321	Argument_against	With one US scientist warning 2 years ago about the very real possibility of an apocalyptic virus escaping from that lab in Wuhan as Metro reports in this new story , and Live Science reporting that only one lab could ' safely handle ' the covid-19 and that lab was in Wuhan , one might argue that lab was NOT able to safely handle this mysterious virus , or as others have argued, may have even intentionally released it.
the impact of covid-19 is risible	322	NoArgument	And with this Daily Mail story warning a woman in Chicago who recently flew in from Wuhan, China is the latest person in America to have been diagnosed with covid-19, with at least 63 more people in the US being monitored including at least 4 people in New York, some are reminded of the mutations and spread of the man-made virus in the movie 12 Monkeys , where airplanes were the 'vector' for the viruses release and spread as it wiped out most of the global population.
the impact of covid-19 is risible	323	NoArgument	With Wuhan, China now looking like a ghost town as seen in the image at the top of this story as was reported in this new story at The Sun and the very real possibility this virus was something that 'escaped' from that BSL-4 Lab in Wuhan, China, and Chinese officials surely never giving the world the truth about it, we'll be taking a look within this story at some ANP readers suggestions about how to go about preparing for this 'beasts' arrival in America knowing what we now know about it.
the impact of covid-19 is risible	324	Argument_against	We'll also be looking at a theory of Celeste Solum at Shepherds Heart who warns the rollout of covid-19 may have been timed to coincide with the rollout of 'global government' .
the impact of covid-19 is risible	325	NoArgument	Following Susan Duclos' recent heart attacks and hospitalization, All News Pipeline will need some financial help in the days ahead.
the impact of covid-19 is risible	326	NoArgument	So if you like stories like this, please consider donating to ANP to help keep us in this 'Info-war' for America at a time of systematic censorship and widespread corruption .).
the impact of covid-19 is risible	327	NoArgument	As Celeste points out in this new story over at Shepherd's Heart , the globalists have long been pushing for a 'one world government' and a 'global health emergency' might just offer them the 'crisis' that they've been looking for and pushing for.
the impact of covid-19 is risible	328	Argument_against	And as Susan Duclos had mentioned to me, if this deadly virus was actually something that was created or intentionally released from a lab in China, it could be considered 'an act of war' should it have been 'weaponized' as Mike Adams reported of the covid-19 in this January 22nd story at Natural News.
the impact of covid-19 is risible	329	Argument_against	So with a virtually unknown, deadly pathogen released upon the world, as we'd reported within our January 23rd ANP story , one of the very most critically important things that we can do should covid-19 become widespread here in America is prepare to self-quarantine ourselves and our families away from the rest of the masses.
the impact of covid-19 is risible	330	NoArgument	And to be able to do that effectively means stocking up on anything that we might need including food, water and supplies so that we don't have to go into grocery stores and other public locations as we'll explore much more in the next section of this story below.
the impact of covid-19 is risible	331	NoArgument	With China just deploying their military to help fight the virus spread helping to show just how dangerous they believe this outbreak is and experts now warning thousands more could be infected by the virus and not yet showing symptoms , (including those who may have already left Wuhan and traveled via air travel to America and other locations), of great concern is the fact that this disease can be spread via the air , making it spread much more quickly and more likely than non-airborne viruses.
the impact of covid-19 is risible	332	Argument_against	As Mike Adams had also reported in this new story over at Natural News , covid-19 is spreading among people who show non-respiratory symptoms.
the impact of covid-19 is risible	333	Argument_against	This means detection of the carriers of the covid-19 is going to be extremely difficult, given that nearly all health officials around the world are looking for respiratory symptoms such as coughing, sneezing and breathing difficulties .
the impact of covid-19 is risible	334	NoArgument	So how many people who've come down with the illness but aren't showing symptoms are now walking around freely in America or elsewhere, spreading it to others who also may not show any symptoms until they've infected many others?
the impact of covid-19 is risible	335	NoArgument	And as the Daily Mail reports in this new story , China's President Xi Jinping has just warned the world that the outbreak is accelerating there with at least 56 million Chinese people now under lockdown.
the impact of covid-19 is risible	336	NoArgument	So what does China know about this outbreak that we don't know?
the impact of covid-19 is risible	337	NoArgument	My friends in China speak of thousands infected and over 100 people dead.
the impact of covid-19 is risible	338	NoArgument	Chinese greatly underreporting what is really going on.
the impact of covid-19 is risible	339	NoArgument	My friends tell me that infected people are being rejected by Wuhan hospitals.
the impact of covid-19 is risible	340	NoArgument	If this is the case there better be folks from the CDC GREETING every plane from China.
the impact of covid-19 is risible	341	NoArgument	Welcome to the 2020 version of the Spanish influenza.
the impact of covid-19 is risible	342	NoArgument	Not meaning to scare folks but when China quarantines one of their largest second tier cities, (11 million people) it believes the situation is quite serious.
the impact of covid-19 is risible	343	NoArgument	I am hearing some of the same things from people I know in Taiwan.
the impact of covid-19 is risible	344	NoArgument	And with other ANP readers such as 'Master of Reality' bringing up the movie 12 Monkeys while 'Icy Peacemaker' brings up the infamous Captain Trips virus from Stephen King's The Stand , we see that this Infowars story is warning of the very same thing.
the impact of covid-19 is risible	345	Argument_against	The respiratory virus known as covid-19 that's killed 17 in China is mutating in a way similar to the deadly virus at the center of the dystopian film 12 Monkeys .
the impact of covid-19 is risible	346	NoArgument	In the 1997 sci-fi thriller, a deadly pathogen known as kalavirus (or M5-10) wipes out 7 billion people in 2016, which mutates several times over the years, killing even more of the initial outbreaks survivors.
the impact of covid-19 is risible	347	Argument_against	Like the kalavirus, the Chinese-borned covid-19 has mutated several times already, with some experts calling it as deadly as the Spanish flu epidemic which killed 50 million people worldwide in 1918 .
the impact of covid-19 is risible	348	Argument_against	The covid-19, which originated in the Chinese province of Wuhan, has infected 471 people across several countries and killed 17, indicating a kill rate of about 3%.
the impact of covid-19 is risible	349	NoArgument	The kalavirus, on the other hand, had a kill rate of 95%.
the impact of covid-19 is risible	350	NoArgument	Chinese National Health Commission Deputy Director Li Bin said the virus is likely a community-based transmission, meaning it could or has mutated given its spread to medical workers and individuals in different countries.
the impact of covid-19 is risible	351	NoArgument	Experts have said possibly thousands of people are already infected.
the impact of covid-19 is risible	352	NoArgument	The idea of a super-virus that wipes out mankind has gained traction in pop culture, movies, and entertainment over the last 20 years, such as with the films World War Z, I Am Legend, Book of Eli, 28 Weeks Later, and The Crazies.
the impact of covid-19 is risible	353	NoArgument	Notably, a cultural zombie marketing craze has exploded in tandem over the last decade due to shows like The Walking Dead, where zombie hordes rise up due to an outbreak of a deadly virus.
the impact of covid-19 is risible	354	NoArgument	So as we'll explore in the final section of our story below, whether this new and mysterious virus in China is something apocalyptic out of 12 Monkeys or simply a globalist ploy to usher in global government based upon a 'health emergency' , we serve our families and loved ones best by preparing for whatever may be ahead.
the impact of covid-19 is risible	355	Argument_against	When taking a look at the image above from The Wuhan National Biosafety Laboratory and Institute of Virology, we get a small look at what people working within that facility have to wear to return home to their families healthy every day so when prepping for something like covid-19, we'll have to take extraordinary steps if it ever comes to America and starts spreading like the flu.
the impact of covid-19 is risible	356	Argument_against	As Business Day reports in this new story , if nothing else, covid-19 is a deadly warning to be extremely vigilant.
the impact of covid-19 is risible	357	NoArgument	So while we'll continue to stress preparing ourselves to self-quarantine for a period of time should covid-19 spread here in America like it already is in China, and to do so means stocking up on any kinds of food and supplies that we'll need so we can even avoid the grocery stores, we'll also have to look at getting prepared for those times when we absolutely have to go out in case 'the worst case scenario' arrives here.
the impact of covid-19 is risible	358	NoArgument	As several ANP readers mentioned within our comment sections, while the people in China are going out and purchasing masks in an attempt to help ward off the virus, there may be very real difficulties in a regular mask stopping something so small that you'd need an electron microscope just to see it from getting in so as both 'Michael Day' and 'Icy Peacemaker' had mentioned, spraying the masks with an anti-viral, anti-bacterial solution could be the difference between life and death.
the impact of covid-19 is risible	359	NoArgument	Michael had also mentioned that we need look no further than the Bible where Frankincense and Myrrh were gifts from the Wise Men to our Savior Jesus, oils used for many years and around the world to ward off illness and disease and oils that could be sprayed upon masks to help make sure viruses and bacteria cannot get through.
the impact of covid-19 is risible	360	NoArgument	And Susan Duclos and I will both swear by the antibacterial, antiviral properties of garlic , with garlic used historically to ward off the 'black death plague' that killed tens of millions .
the impact of covid-19 is risible	361	NoArgument	Thanks to Susan for compiling the following links to products that while we hope we'd never have to use, they might work wonders in a TEOTWAWKi scenario.
the impact of covid-19 is risible	362	NoArgument	ANP is a participant in the Amazon Services LLC Associates Program.
the impact of covid-19 is risible	363	NoArgument	PURELL Advanced Hand Sanitizer Refreshing Gel, Clean Scent, 8 fl oz Pump Bottle (Pack of 12).
the impact of covid-19 is risible	364	NoArgument	And this book by 'Cat Ellis' titled Prepping for a Pandemic: Life-Saving Supplies, Skills and Plans for Surviving an Outbreak (Preppers) offers some excellent pandemic prepping suggestions.
the impact of covid-19 is risible	365	Argument_against	And while we're happy to report that according to this story over at LewRockwell , the average human being's chances of developing symptoms or dying from covid-19 are well below 1%, if this is a weaponized virus or a virus that was intentionally released by China and/or the globalists to create havoc and help them achieve their 'depopulation agenda' and 'global government' , then all bets are off about the odds of developing the disease.
the impact of covid-19 is risible	366	NoArgument	However, our odds of survival increase greatly when we simply prepare for whatever may be ahead as our videographers argue in both the 1st and 2nd videos below.
the impact of covid-19 is risible	367	Argument_against	In the 3rd and final video below, Mike Adams warns that a covid-19 'perfect storm' now exists in America thanks largely to Democrats policies of 'open borders' allowing nearly unlimited illegal immigration here and particularly, what's happening in big, Democrat-run cities all across the country where homelessness is exploding, many are living and defecating in the streets and things are spiraling out of control before covid-19 fully arrives here.
the impact of covid-19 is risible	368	NoArgument	Just imagine those same cities should we have an outbreak here like they're having in China!
the impact of covid-19 is risible	369	NoArgument	ANP EMERGENCY FUNDRAISER: With non-stop censorship and 'big tech' attacks upon independent media, donations from readers are absolutely critical in keeping All News Pipeline online.
the impact of covid-19 is risible	370	NoArgument	So if you like stories like this, please consider donating to ANP.
the impact of covid-19 is risible	371	NoArgument	All donations are greatly appreciated and will absolutely be used to keep us in this fight for the future of America.
the impact of covid-19 is risible	372	NoArgument	Pandemic In The Making: Japan Is “On The Cusp” Of A Coronavirus Outbreak.
the impact of covid-19 is risible	373	NoArgument	This article was written by Mac Slavo and originally published at SHTFplan.com.
the impact of covid-19 is risible	374	Argument_against	While the covid-19 has so far mostly impacted China, other countries are on the verge of outbreaks now too.
the impact of covid-19 is risible	375	NoArgument	As on health official says that Japan is “on the cusp” of their own outbreak, France warned that this virus is going to become a pandemic.
the impact of covid-19 is risible	376	NoArgument	Former FDA Commissioner Scott Gottlieb said the public should start focusing on COVID-19 (the official name of the covid-19) cases outside of China when considering the global risk.
the impact of covid-19 is risible	377	NoArgument	He said Japan appears to be “on the cusp of an outbreak” with 59 confirmed cases and one death so far.
the impact of covid-19 is risible	378	NoArgument	Gottlieb made these comments on CNBC ’S Squawk Box.
the impact of covid-19 is risible	379	NoArgument	“If you start to see this become an epidemic in other nations … that’s going to be extremely worrisome that we’re not going to control this globally,” Gottlieb said.
the impact of covid-19 is risible	380	Argument_against	Japan has also reported another 88 people aboard the Diamond Princess cruise liner have tested positive for the covid-19, taking the total number of on-board infections to 542.
the impact of covid-19 is risible	381	NoArgument	Japan’s public broadcaster NHK, citing the health ministry, said Tuesday that 65 of the 88 people found to have contracted COVID-19 had no symptoms.
the impact of covid-19 is risible	382	NoArgument	A total of 2,404 passengers and crew members have been tested for the virus, the health ministry reportedly said, with 542 infections.
the impact of covid-19 is risible	383	NoArgument	The cruise liner is currently quarantined in Japan’s port of Yokohama.
the impact of covid-19 is risible	384	NoArgument	– CNBC.
the impact of covid-19 is risible	385	NoArgument	This news comes as France warns that this outbreak will become a pandemic.
the impact of covid-19 is risible	386	Argument_against	French Health Minister Olivier Veran has reportedly cautioned there is a “credible risk” that China’s fast-spreading covid-19 could escalate into a global pandemic.
the impact of covid-19 is risible	387	Argument_against	Speaking to France Info radio Tuesday morning, Veran said the prospect of the covid-19 spreading worldwide was “both a working assumption and a credible risk.”
the impact of covid-19 is risible	388	NoArgument	The World Health Organization recognizes a pandemic as the worldwide spread of a new disease, and this one is on track to make that distinction.
the impact of covid-19 is risible	389	Argument_against	Last month, the United Nations health agency declared the covid-19 a global emergency.
the impact of covid-19 is risible	390	NoArgument	As this virus spreads, face masks are selling out everywhere.
the impact of covid-19 is risible	391	NoArgument	The N100 face masks seem to be the best option available right now; not all are created equal.
the impact of covid-19 is risible	392	NoArgument	Surgical masks may help, but they won’t be nearly as effective as a face mask that secures tightly around your nose and mouth.
the impact of covid-19 is risible	393	NoArgument	Some health officials even suggest protecting the eyes as well.
the impact of covid-19 is risible	394	NoArgument	So far, there have been 73,437 (if you trust China’s numbers) people infected and 1874 have died.
the impact of covid-19 is risible	395	NoArgument	written by Implied Violin, February 19, 2020.
the impact of covid-19 is risible	396	NoArgument	I just read an update on this on ZH.
the impact of covid-19 is risible	397	NoArgument	What gets me is that there are supposedly hundreds of covid-19 cases in Japan, but only one death so far.
the impact of covid-19 is risible	398	NoArgument	Is it too early to tell?
the impact of covid-19 is risible	399	NoArgument	Is information being withheld there, too?
the impact of covid-19 is risible	400	NoArgument	Are the Japanese victims getting better treatment?
the impact of covid-19 is risible	401	NoArgument	Or is this really just an overly hyped cold virus that most people are exposed to every single year - and who would test positive for exposure, even if they never showed symptoms?
the impact of covid-19 is risible	402	NoArgument	Is all of this stuff going on in China a ruse to hide some far more nefarious scheme to rid themselves of dissidents; or the early stages of a larger, global depopulation agenda?
the impact of covid-19 is risible	403	NoArgument	Too many questions to answer at this point.
the impact of covid-19 is risible	404	NoArgument	But from what I know and what I am seeing and reading, this bears VERY close watching, for reasons I've posted many times already.
the impact of covid-19 is risible	405	NoArgument	Something here is not what it seems.
the impact of covid-19 is risible	406	NoArgument	Most of the hundreds of cases are on the Diamond Princess.
the impact of covid-19 is risible	407	NoArgument	I think only around 70 are on the mainland (officially).
the impact of covid-19 is risible	408	NoArgument	Also, it is likely a simple matter of superior care.
the impact of covid-19 is risible	409	Argument_for	It is easy to give top care to 70 covid-19 patients (possibly hundreds of thousands of dollars in care to each person).
the impact of covid-19 is risible	410	Argument_against	However, it is not so easy to give such care to 70,000 covid-19 patients, or 700,000 which is probably closer to the REAL number of cases in China.
the impact of covid-19 is risible	411	NoArgument	Quality of care goes down, you start getting numerous deaths.
the impact of covid-19 is risible	412	NoArgument	This is likely offshore deaths of Diamond P were not released to avoid panic and care for damage control of the cruise companies and Japan .
the impact of covid-19 is risible	413	NoArgument	Actually, new cases emerged in Japan, some in Wakayama AND Nagoya (the latter from Hawaii, not China).
the impact of covid-19 is risible	414	Argument_against	Another cruiser released hundreds in Cambodia and from there, throughout the world via commercial airlines : yet an american old woman eventually tested positive to COVID, so another chain of contamination is taking place simultaneously to the Diamond quarantine which is not good for damage control.
the impact of covid-19 is risible	415	NoArgument	When Pandemic is out, Masks as well as expensive inefficient blood tests, are no longer relevant : Martial law and global shutdown are the only rational moves challenging the so-called economical rationality .
the impact of covid-19 is risible	416	NoArgument	This may begin the end of liberalism (libertarianism too) worldwide in the wake of the current world trade and Hitech war.
the impact of covid-19 is risible	417	NoArgument	The price to pay is a depopulation of between -33% to -66% ( accounting only for famine, which is going to be the biggest problem along the way down to hell).
the impact of covid-19 is risible	418	NoArgument	This article was written by Aaron Kesel and originally published at Activist Post.
the impact of covid-19 is risible	419	NoArgument	According to the Hong Kong government, a dog belonging to a coronavirus patient has tested “weak positive” for COVID-19.
the impact of covid-19 is risible	420	NoArgument	Meanwhile, U.S. President Donald Trump is attempting to control the flow of information by putting Mike Pence in charge of what officials are allowed to say about the covid-19.
the impact of covid-19 is risible	421	NoArgument	According to officials, the preliminary evidence could be a result of contact with the owner’s bodily fluids on the dog’s mouth and nose, and does not necessarily mean the dog itself has contracted the disease.
the impact of covid-19 is risible	422	NoArgument	A spokesman for Hong Kong’s Agriculture, Fisheries and Conservation Department told local media it had received a referral from the Health Department on Wednesday to take care of a dog belonging to one of the city’s 93 infected patients.
the impact of covid-19 is risible	423	NoArgument	Department staff picked the dog up that evening from a residential flat at Tai Hang and took it to an animal holding facility at the Hong Kong Port of Hong Kong-Zhuhai-Macao Bridge, where oral, nasal and rectal samples were collected for testing the virus.
the impact of covid-19 is risible	424	Argument_for	The statement stressed that the dog had not shown any symptoms and there was no evidence so far that pets could either contract covid-19 or pass it on to people, the South China Morning Post reported .
the impact of covid-19 is risible	425	NoArgument	The World Health Organization (WHO) confirmed the case stating that swabs of its nasal and oral cavities tested “weak positive,” CNBC reported.
the impact of covid-19 is risible	426	Argument_for	The World Small Animal Veterinary Association earlier this month said it was highly unlikely owners could contract covid-19 from their dog or cat, or that their companion animal could transmit the virus to people or other animals.
the impact of covid-19 is risible	427	Argument_for	“Currently there is no evidence that pets or other domestic animals can be infected with this new covid-19,” the WSAVA’s official guidance says .
the impact of covid-19 is risible	428	Argument_for	“Additionally, there is currently no evidence that pets or other domestic animals might be a source of infection to people with the new covid-19.
the impact of covid-19 is risible	429	NoArgument	This is a rapidly evolving situation and information will be updated as it becomes available.
the impact of covid-19 is risible	430	Argument_against	However, China has been burning dead animal carcasses with 40 new mobile incinerators deployed to Wuhan that its also no doubt using to burn bodies of humans as well that died from the covid-19.
the impact of covid-19 is risible	431	NoArgument	Chinese officials are also said to be beating dogs and cats to death according to a report by Dailymail which showed a distressing and disturbing video.
the impact of covid-19 is risible	432	NoArgument	Further, more than 100 wild animals were found dead in a Chinese megacity, and tests show that they were poisoned by the disinfectant that’s being used to combat the covid-19 according to Business Insider .
the impact of covid-19 is risible	433	NoArgument	Chinese pet owners have been flocking to buy face masks for their dogs amid the covid-19 outbreak to prevent them from catching the disease, Dailymail reported.
